teacher_id,school_id,district_id,triplet_id,year,tested,interviewed,treatment,SD,quota,certified,PAID,TARGET,NOTELIGIBLE,ngscore,S1,pursue,secondjob,secondjobhours,base_pay,additional_pay,certification_pay,totalpay,problems,happy,absent,quota_year
260,22,2,8,2,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,-.24084917,bachelor's degree,0,no second job,0,2.2834,.38356,0,2.66696,no,yes,0,2010
260,22,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.51926291,bachelor's degree,,second job,3,2.0308,.40919599,0,2.439996,,,0,
260,22,2,8,3,not tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,,bachelor's degree,0,no second job,0,2.7885,.54425502,2.1687,5.5014548,no,yes,0,2010
255,22,2,8,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,-.2980029,bachelor's degree,0,no second job,0,2.8718,.96125197,2.1687,6.0017519,no,yes,0,2009
255,22,2,8,0,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,-.37439808,bachelor's degree,,no second job,0,2.1167,.837919,0,2.9546189,,,0,2009
255,22,2,8,2,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,.13833374,bachelor's degree,0,no second job,0,2.2834,.54587603,1.7,4.5292759,no,yes,0,2009
259,22,2,8,2,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,.5682646,bachelor's degree,0,no second job,0,2.1018,.89541298,0,2.9972129,no,yes,1,2011
259,22,2,8,3,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,.21750405,bachelor's degree,0,no second job,0,2.6434,1.0695879,0,3.7129879,yes,yes,0,2011
259,22,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.37439808,bachelor's degree,,no second job,0,1.7808,.783234,0,2.564034,,,1,
258,22,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
258,22,2,8,3,tested,not interviewed,control,junior secondary school,,,,1,0,-.38378131,,,,,,,,,,,,
258,22,2,8,0,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,-.95760471,bachelor's degree,,no second job,0,2.0806,.83204198,0,2.912642,,,1,2009
263,22,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.0795141,bachelor's degree,,second job,25,2.0806,.41019201,0,2.490792,,,0,
263,22,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
270,22,2,8,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-.78229201,bachelor's degree,,no second job,0,2.4907,0,1.6,4.0907001,,,0,2007
270,22,2,8,2,not tested,not interviewed,control,junior secondary school,,,1,0,0,,,,,,,,,,,,,
262,22,2,8,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,.57841367,bachelor's degree,0,no second job,0,3.2694,.1102,2.4907,5.8702998,no,no,0,2010
262,22,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,1.2128526,bachelor's degree,,no second job,0,2.3323,.41522601,0,2.7475259,,,0,
262,22,2,8,2,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,-.050207417,bachelor's degree,0,no second job,0,2.6224,.44556001,0,3.06796,no,no,0,2010
253,22,2,8,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.61227179,bachelor's degree,0,no second job,0,.2,0,0,.2,yes,no,1,
253,22,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.53259337,bachelor's degree,,second job,18,.45,0,0,.44999999,,,1,
253,22,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.5752615,bachelor's degree,0,second job,21,.133,.22,0,.35299999,yes,no,0,
265,22,2,8,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,,second job,14,.143333,0,0,.143333,,,1,
265,22,2,8,2,not tested,not interviewed,control,junior secondary school,,,,0,1,,,,,,,,,,,,,
266,22,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,.87272298,bachelor's degree,,second job,23,.45,0,0,.44999999,,,1,
266,22,2,8,2,not tested,not interviewed,control,junior secondary school,,,,0,1,,,,,,,,,,,,,
268,22,2,8,3,tested,not interviewed,control,junior secondary school,,,1,1,0,-1.1385182,,,,,,,,,,,,
268,22,2,8,0,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,-.94290161,no bachelor's degree,,second job,8,2.4482,.89188701,0,3.3400869,,,0,2009
268,22,2,8,2,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,-.20658065,no bachelor's degree,0,no second job,0,2.7528,.77239197,2.3055,5.8306918,no,yes,1,2009
257,22,2,8,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,.24424747,bachelor's degree,0,no second job,0,2.7885,.72194999,2.1167,5.6271501,no,yes,0,2009
257,22,2,8,2,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,-.75830179,bachelor's degree,0,second job,8,2.2287,.75725901,2.2,5.1859589,no,yes,0,2009
257,22,2,8,0,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,2.1841028,bachelor's degree,,no second job,0,2.1167,.66839701,0,2.7850971,,,1,2009
254,22,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
254,22,2,8,0,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,2.3795407,bachelor's degree,,no second job,0,2.0308,.65791798,0,2.6887181,,,1,2009
271,22,2,8,2,not tested,not interviewed,control,junior secondary school,,,,,,,,,,,,,,,,,,
272,22,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-.32749015,bachelor's degree,0,no second job,0,1.4,.056559999,0,1.45656,no,yes,0,
272,22,2,8,3,tested,not interviewed,control,junior secondary school,,,,0,0,-.016929194,,,,,,,,,,,,
267,22,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-.89623201,bachelor's degree,0,no second job,0,1.39472,.177294,0,1.572014,yes,no,1,
267,22,2,8,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,.36995327,bachelor's degree,0,no second job,0,1.9549,.3114,0,2.2663,no,yes,0,
264,22,2,8,3,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,0,second job,18,.15,0,0,.15000001,yes,no,1,
264,22,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.0341625,bachelor's degree,0,no second job,0,.2,0,0,.2,yes,no,0,
261,22,2,8,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-.62197304,bachelor's degree,0,no second job,0,1.39472,.269454,1.5,3.1641741,no,yes,1,2008
261,22,2,8,3,tested,interviewed,control,junior secondary school,not in quota,not certified,1,0,0,.13722779,bachelor's degree,0,no second job,0,1.9549,.20999999,0,2.1649001,no,yes,0,
256,22,2,8,3,not tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,,bachelor's degree,0,no second job,0,2.6073,.365022,1.7991,4.7714219,no,yes,0,2008
211,19,2,7,0,tested,not interviewed,control,junior secondary school,,,,,,-2.0509541,,,,,,,,,,,,
211,19,2,7,2,not tested,not interviewed,control,junior secondary school,,,,,,,,,,,,,,,,,,
209,19,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.7653449,bachelor's degree,0,second job,6,.25,0,0,.25,yes,no,1,
209,19,2,7,3,tested,not interviewed,control,junior secondary school,,,,0,1,-.84192103,,,,,,,,,,,,
209,19,2,7,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,no bachelor's degree,,no second job,0,.083,0,0,.082999997,,,1,
216,19,2,7,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,,second job,15,.216,0,0,.21600001,,,1,
216,19,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.92457807,bachelor's degree,0,no second job,0,.182,0,0,.182,yes,no,0,
215,19,2,7,2,not tested,not interviewed,control,junior secondary school,,,,0,1,,,,,,,,,,,,,
215,19,2,7,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.48779544,bachelor's degree,,no second job,0,.2,0,0,.2,,,1,
212,19,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.5752615,bachelor's degree,0,no second job,0,0,0,0,0,no,yes,0,
212,19,2,7,3,tested,not interviewed,control,junior secondary school,,,,0,1,-1.2076143,,,,,,,,,,,,
212,19,2,7,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,no bachelor's degree,,no second job,0,,0,0,,,,0,
217,19,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,1.7244434,bachelor's degree,0,no second job,0,.05,0,0,.050000001,yes,no,1,
217,19,2,7,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,,second job,24,.15,0,0,.15000001,,,0,
214,19,2,7,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,1.011476,bachelor's degree,,second job,5,.1,0,0,.1,,,1,
214,19,2,7,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
210,19,2,7,2,not tested,not interviewed,control,junior secondary school,,,,,,,,,,,,,,,,,,
208,19,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,1.0347918,bachelor's degree,0,second job,3,.05,0,0,.050000001,yes,no,1,
218,19,2,7,2,tested,interviewed,control,junior secondary school,in quota,not certified,0,0,0,-.34451088,bachelor's degree,0,no second job,0,1.87,.4285,0,2.2985001,no,yes,0,2011
218,19,2,7,3,not tested,interviewed,control,junior secondary school,in quota,not certified,0,0,0,,bachelor's degree,0,no second job,0,2.202,0,0,2.2019999,yes,yes,1,2011
207,19,2,7,3,tested,not interviewed,control,junior secondary school,,,,0,0,1.0570261,,,,,,,,,,,,
207,19,2,7,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,.5213986,bachelor's degree,0,no second job,0,1.3947,.23450001,0,1.6292,no,yes,0,
213,19,2,7,2,not tested,not interviewed,control,junior secondary school,,,,,,,,,,,,,,,,,,
213,19,2,7,3,tested,not interviewed,control,junior secondary school,,,,,,-.81071913,,,,,,,,,,,,
230,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
230,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-.031497858,bachelor's degree,,second job,8,.106,0,0,.106,,,0,
241,20,2,7,3,tested,not interviewed,treatment,junior secondary school,,,,0,1,-1.5811112,,,,,,,,,,,,
241,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-1.5622575,bachelor's degree,0,no second job,0,.4,0,0,.40000001,yes,no,1,
241,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-.58225864,no bachelor's degree,,no second job,0,.25,0,0,.25,,,0,
225,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
225,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-.3986716,bachelor's degree,,second job,18,.16,0,0,.16,,,1,
232,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
232,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-2.1371882,bachelor's degree,,second job,6,.316,0,0,.31600001,,,0,
222,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
222,20,2,7,0,not tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,,bachelor's degree,,second job,24,.08,0,0,.079999998,,,1,
229,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-1.9609092,no bachelor's degree,,second job,5,.35,0,0,.34999999,,,1,
229,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
234,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,-.60697931,bachelor's degree,,second job,6,.33,0,0,.33000001,,,0,
234,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
220,20,2,7,0,not tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,,no second job,0,.1056,0,0,.1056,,,0,
220,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
238,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
238,20,2,7,0,not tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,,bachelor's degree,,second job,24,.07,0,0,.07,,,1,
228,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
228,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-1.3381196,bachelor's degree,,no second job,0,.1,0,0,.1,,,1,
219,20,2,7,3,tested,interviewed,treatment,junior secondary school,in quota,certified,1,1,0,-.016929194,bachelor's degree,0,no second job,0,2.4201,.79156202,1.75,4.9616618,no,yes,0,2010
219,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,-1.6782492,bachelor's degree,,no second job,0,1.7808,.70532602,0,2.4861259,,,0,
219,20,2,7,2,tested,interviewed,treatment,junior secondary school,in quota,certified,0,1,0,-1.4366204,bachelor's degree,0,no second job,0,2.151,.75792998,0,2.9089301,no,yes,0,2010
236,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,.22972488,no bachelor's degree,,no second job,0,.066333,0,0,.066333003,,,1,
236,20,2,7,3,tested,not interviewed,treatment,junior secondary school,,,,0,1,.36995327,,,,,,,,,,,,
236,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,.06927979,no bachelor's degree,0,second job,16,.3,0,0,.30000001,no,yes,1,
223,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-.74746382,bachelor's degree,,second job,28,.133333,0,0,.133333,,,1,
223,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,1.0347918,bachelor's degree,0,second job,4,.2666,0,0,.26660001,no,no,0,
224,20,2,7,3,tested,not interviewed,treatment,junior secondary school,,,,0,1,.36995327,,,,,,,,,,,,
224,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,.62100112,bachelor's degree,0,no second job,0,1.786,.447,0,2.233,no,yes,1,
224,20,2,7,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-.55202603,bachelor's degree,,no second job,0,1.32464,.25307301,0,1.577713,,,1,
242,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,,,,,,,,,,,,,,,
242,20,2,7,0,tested,not interviewed,treatment,junior secondary school,,,,,,-1.1383394,,,,,,,,,,,,
240,20,2,7,3,tested,not interviewed,treatment,junior secondary school,,,,0,1,-.20769647,,,,,,,,,,,,
240,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-1.8923861,no bachelor's degree,1,no second job,0,.3,0,0,.30000001,no,no,0,
240,20,2,7,0,not tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,,no bachelor's degree,,second job,6,.0456,0,0,.045600001,,,1,
239,20,2,7,0,tested,not interviewed,treatment,junior secondary school,,,0,0,1,-2.310966,,,,,,,,,,,,
239,20,2,7,3,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-2.3982995,bachelor's degree,0,no second job,0,1.934,.50115001,0,2.4351499,no,yes,1,
239,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-1.5752615,bachelor's degree,0,no second job,0,1.39472,.42347199,0,1.818192,no,yes,0,
233,20,2,7,2,not tested,not interviewed,treatment,junior secondary school,,,,,,,,,,,,,,,,,,
235,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-.4661313,no bachelor's degree,1,no second job,0,0,0,0,0,no,yes,0,
235,20,2,7,3,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-1.9594774,no bachelor's degree,1,no second job,0,.2,0,0,.2,no,no,0,
237,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-1.5112623,bachelor's degree,0,second job,4,.4,0,0,.40000001,yes,no,1,
226,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-1.4961402,bachelor's degree,0,no second job,0,.3,0,0,.30000001,yes,no,0,
226,20,2,7,3,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-1.4993603,bachelor's degree,0,no second job,0,.2,0,0,.2,yes,no,1,
221,20,2,7,3,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-.3226712,bachelor's degree,0,no second job,0,1.954,.38505,0,2.3390501,yes,yes,1,
221,20,2,7,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-1.5112623,bachelor's degree,0,no second job,0,1.6043,0,0,1.6043,no,yes,1,
227,20,2,7,3,tested,not interviewed,treatment,junior secondary school,,,,,,-1.0696316,,,,,,,,,,,,
231,20,2,7,3,tested,not interviewed,treatment,junior secondary school,,,,,,.49565911,,,,,,,,,,,,
286,23,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
286,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,1.0700237,bachelor's degree,,second job,20,1.8,0,0,1.8,,,1,
276,23,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
276,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,1.4371977,bachelor's degree,,second job,12,1.2,.26499999,0,1.465,,,1,
288,23,2,8,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,,bachelor's degree,,second job,16,.153,0,0,.153,,,1,
288,23,2,8,2,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,-2.7816753,bachelor's degree,0,no second job,0,1.995,.131484,0,2.1264839,yes,yes,0,2011
288,23,2,8,3,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,-.55262071,bachelor's degree,0,second job,,2.2114,.68626499,0,2.897665,yes,yes,0,2011
284,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.43166643,bachelor's degree,,second job,75,.0532,0,0,.053199999,,,1,
284,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.384221,bachelor's degree,0,no second job,0,.121,0,0,.121,no,no,0,
282,23,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
282,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.55067712,bachelor's degree,,second job,12,.333333,0,0,.33333299,,,1,
280,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.92848736,bachelor's degree,,second job,8,.17,0,0,.17,,,1,
280,23,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
285,23,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
285,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.022398971,bachelor's degree,,no second job,0,1.2,0,0,1.2,,,1,
283,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.31773064,bachelor's degree,,second job,16,.24,0,0,.23999999,,,1,
283,23,2,8,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
275,23,2,8,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.0091667,bachelor's degree,0,no second job,0,,0,0,,yes,no,0,
275,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.88205516,bachelor's degree,0,second job,8,.00024,0,0,.00023999999,no,no,0,
275,23,2,8,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,,second job,9,,0,0,,,,0,
279,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.0206965,no bachelor's degree,1,no second job,0,.192,0,0,.192,no,no,0,
279,23,2,8,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,no bachelor's degree,,no second job,0,.036,0,0,.035999998,,,1,
279,23,2,8,3,tested,not interviewed,control,junior secondary school,,,,0,1,-1.0091667,,,,,,,,,,,,
289,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,1.1727221,bachelor's degree,0,no second job,0,.4253,0,0,.4253,yes,yes,0,
289,23,2,8,3,tested,not interviewed,control,junior secondary school,,,,0,1,-.50998837,,,,,,,,,,,,
289,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.35658824,bachelor's degree,,no second job,0,.168,0,0,.168,,,1,
277,23,2,8,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.38428256,no bachelor's degree,0,second job,24,,0,0,,yes,no,1,
277,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,.20721002,no bachelor's degree,0,second job,32,.214,0,0,.214,yes,no,1,
277,23,2,8,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.3337772,no bachelor's degree,,second job,24,.2128,0,0,.2128,,,0,
287,23,2,8,2,not tested,not interviewed,control,junior secondary school,,,,,,,,,,,,,,,,,,
281,23,2,8,3,tested,interviewed,control,junior secondary school,in quota,not certified,0,0,0,.87277704,bachelor's degree,1,second job,3,2.7885,.77537203,0,3.5638721,yes,yes,0,2012
281,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,.62100112,bachelor's degree,1,no second job,0,2.5371,.336822,0,2.8739221,no,no,0,
278,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,.89415205,bachelor's degree,0,no second job,0,1.52184,.101173,0,1.623013,yes,yes,0,
278,23,2,8,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-1.0182549,bachelor's degree,0,second job,12,1.9549,4.6469231,0,6.6018229,yes,yes,0,
274,23,2,8,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-.10734113,bachelor's degree,0,second job,4,1.49627,.101173,0,1.597443,yes,no,0,
274,23,2,8,3,tested,not interviewed,control,junior secondary school,,,,0,0,.062130108,,,,,,,,,,,,
294,24,2,8,3,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
294,24,2,8,0,tested,interviewed,treatment,junior secondary school,in quota,not certified,0,1,0,-.58225864,no bachelor's degree,,second job,12,2.5508,.97775298,0,3.528553,,,0,2009
294,24,2,8,2,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
300,24,2,8,3,tested,interviewed,treatment,junior secondary school,in quota,not certified,0,0,1,-.092721708,bachelor's degree,0,no second job,0,2.8297,1.1095279,0,3.9392281,no,yes,0,2011
300,24,2,8,2,tested,interviewed,treatment,junior secondary school,in quota,not certified,0,0,1,-.49493176,bachelor's degree,0,second job,0,2.516,.90548003,0,3.4214799,no,yes,0,2011
300,24,2,8,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-.21508488,no bachelor's degree,,no second job,0,2.3323,.87301803,0,3.205318,,,0,
296,24,2,8,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,-.95760471,bachelor's degree,,second job,4,.37,0,0,.37,,,1,
296,24,2,8,2,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
296,24,2,8,3,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
293,24,2,8,3,tested,not interviewed,treatment,junior secondary school,,,,1,0,-.15881181,,,,,,,,,,,,
293,24,2,8,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,.50699717,bachelor's degree,,second job,6,1.1,.53698701,0,1.636987,,,0,
293,24,2,8,2,tested,interviewed,treatment,junior secondary school,in quota,certified,0,1,0,.68640339,bachelor's degree,0,no second job,0,1.875,.85574001,0,2.7307401,no,yes,0,2010
292,24,2,8,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,-.37439808,bachelor's degree,,second job,4,1.9152,.805107,0,2.7203071,,,0,
292,24,2,8,3,tested,interviewed,treatment,junior secondary school,in quota,certified,1,1,0,-.66421378,bachelor's degree,0,second job,12,2.3026,.99660802,1.9,5.1992078,no,yes,0,2010
292,24,2,8,2,tested,interviewed,treatment,junior secondary school,in quota,certified,0,1,0,-.68761879,bachelor's degree,0,second job,0,2.0165,.83555001,0,2.8520501,no,yes,0,2010
303,24,2,8,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,-.65786022,no bachelor's degree,,second job,7,2.5518,.97075301,0,3.522553,,,0,
303,24,2,8,2,tested,interviewed,treatment,junior secondary school,in quota,certified,0,1,0,-.18884902,no bachelor's degree,1,second job,48,2.7528,1.000632,0,3.753432,yes,no,1,2010
303,24,2,8,3,tested,interviewed,treatment,junior secondary school,in quota,certified,1,1,0,-.21537656,bachelor's degree,0,second job,1,3.1148,1.2386121,2.2224,6.5758119,no,yes,0,2010
298,24,2,8,2,tested,interviewed,treatment,junior secondary school,in quota,certified,0,1,0,1.1975638,bachelor's degree,0,no second job,0,1.875,.38356,0,2.2585599,no,yes,0,2010
298,24,2,8,3,tested,interviewed,treatment,junior secondary school,in quota,certified,1,1,0,1.5706512,bachelor's degree,0,no second job,0,2.1216,.475517,1.7,4.2971172,no,yes,0,2010
298,24,2,8,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,.53259337,bachelor's degree,,no second job,0,1.05,.53698701,0,1.586987,,,0,
301,24,2,8,2,tested,interviewed,treatment,junior secondary school,in quota,certified,1,0,0,.20721002,bachelor's degree,0,no second job,0,2.6,.80000001,1.955,5.355,no,yes,0,2008
301,24,2,8,3,tested,interviewed,treatment,junior secondary school,in quota,certified,1,0,0,.99848282,bachelor's degree,0,no second job,0,2.6073,.95783401,2.345455,5.9105892,no,yes,0,2008
301,24,2,8,0,tested,interviewed,treatment,junior secondary school,in quota,certified,1,0,0,-.16115047,bachelor's degree,,no second job,0,2.1687,.85655999,1.594,4.6192598,,,1,2008
291,24,2,8,2,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
291,24,2,8,3,not tested,not interviewed,treatment,junior secondary school,,,,0,1,,,,,,,,,,,,,
291,24,2,8,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,1,-1.3337772,no bachelor's degree,,second job,12,.176,0,0,.176,,,1,
290,24,2,8,2,not tested,not interviewed,treatment,junior secondary school,,,,,,,,,,,,,,,,,,
290,24,2,8,3,not tested,not interviewed,treatment,junior secondary school,,,,,,,,,,,,,,,,,,
295,24,2,8,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-1.0341625,bachelor's degree,0,no second job,0,1.3947,.66824001,0,2.0629401,no,yes,1,
295,24,2,8,3,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,.99848282,bachelor's degree,0,no second job,0,1.9549,.464692,0,2.4195919,no,yes,0,
297,24,2,8,3,tested,interviewed,treatment,junior secondary school,in quota,certified,1,0,0,.36717764,bachelor's degree,0,no second job,0,3.0309,1.0613,2.16903,6.26123,no,no,0,2010
