teacher_id,school_id,district_id,triplet_id,year,treatment,SD,g_score,TARGET,ALREADYCERTIFIED,NOTELIGIBLE,S1,rank4,PAID,base_pay,additional_pay,certification_pay,secondjob,secondjobhours,quota
848,72,4,24,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.5518,1.056932,0,second job,10,not in quota
853,72,4,24,0,control,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.5518,.96386999,0,second job,7,not in quota
845,72,4,24,0,control,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.4907,.72122997,0,no second job,0,not in quota
847,72,4,24,0,control,primary school,.62222224,,,,,,,,,,,,
849,72,4,24,0,control,primary school,.46666667,0,0,1,,,0,,,,,,
736,63,4,21,0,control,primary school,.48888889,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91257203,0,second job,14,not in quota
735,63,4,21,0,control,primary school,.53333336,0,0,1,,,0,,,,,,
737,63,4,21,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,.35,0,0,second job,28,not in quota
732,63,4,21,0,control,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,1.9962,.36858001,0,no second job,0,not in quota
731,63,4,21,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.0308,.695436,0,second job,7,not in quota
733,63,4,21,0,control,primary school,.68888891,1,0,0,no bachelor's degree,no rank 4,0,2.3896,1.433928,0,second job,28,not in quota
766,66,4,22,0,treatment,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,2.2219,.81542599,0,no second job,0,not in quota
763,66,4,22,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.3,0,0,second job,49,not in quota
758,66,4,22,0,treatment,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,.5,0,0,no second job,0,not in quota
761,66,4,22,0,treatment,primary school,.37777779,1,0,0,no bachelor's degree,rank 4,0,2.8118,.43057999,0,no second job,0,not in quota
757,66,4,22,0,treatment,primary school,.31111112,1,0,0,no bachelor's degree,rank 4,0,2.4907,.96080601,0,no second job,0,in quota
762,66,4,22,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.35,0,0,second job,14,not in quota
759,66,4,22,0,treatment,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,1.9484,.36858001,0,second job,15,not in quota
765,66,4,22,0,treatment,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,.9,0,0,no second job,0,not in quota
432,34,2,12,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.4907,1.053196,0,no second job,0,not in quota
436,34,2,12,0,control,primary school,.2888889,1,0,0,no bachelor's degree,no rank 4,0,2.1317,.73821402,0,second job,8,not in quota
440,34,2,12,0,control,primary school,.40000001,1,0,0,no bachelor's degree,rank 4,0,2.6144,1.101944,0,no second job,0,not in quota
448,34,2,12,0,control,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.4907,.48039401,0,no second job,0,not in quota
434,34,2,12,0,control,primary school,.31111112,1,0,0,no bachelor's degree,rank 4,0,2.6144,1.075858,0,no second job,0,not in quota
433,34,2,12,0,control,primary school,.33333334,1,0,0,no bachelor's degree,rank 4,0,2.4907,.57278401,0,no second job,0,not in quota
444,34,2,12,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,2.4907,.60641199,0,no second job,0,not in quota
442,34,2,12,0,control,primary school,.33333334,1,0,0,no bachelor's degree,rank 4,0,2.4907,.96080601,0,no second job,0,not in quota
431,34,2,12,0,control,primary school,.40000001,1,0,0,no bachelor's degree,rank 4,0,2.5518,.48161599,0,no second job,0,not in quota
449,34,2,12,0,control,primary school,.37777779,1,0,0,no bachelor's degree,rank 4,0,2.6786,.48415199,0,no second job,0,not in quota
447,34,2,12,0,control,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.4907,.48039401,0,no second job,0,not in quota
441,34,2,12,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.6786,.48415199,0,no second job,0,not in quota
443,34,2,12,0,control,primary school,,1,0,0,bachelor's degree,no rank 4,0,.1,0,0,second job,24,not in quota
446,34,2,12,0,control,primary school,.5777778,0,0,1,bachelor's degree,no rank 4,0,.26,0,0,second job,30,not in quota
454,35,2,12,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.87301803,0,no second job,0,not in quota
457,35,2,12,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,1.8245,.40507001,0,no second job,0,not in quota
456,35,2,12,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.4907,.95383197,0,no second job,0,not in quota
451,35,2,12,0,control,primary school,.24444444,1,0,0,no bachelor's degree,rank 4,0,2.4907,.91081399,0,no second job,0,not in quota
458,35,2,12,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,2.0806,.41019201,0,no second job,0,not in quota
452,35,2,12,0,control,primary school,.60000002,1,0,0,no bachelor's degree,rank 4,0,2.5518,.95384097,0,no second job,0,not in quota
396,31,2,11,0,control,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.431,.43057999,0,no second job,0,not in quota
403,31,2,11,0,control,primary school,.5777778,1,0,0,no bachelor's degree,no rank 4,0,2.633,.67346001,0,second job,5,in quota
398,31,2,11,0,control,primary school,.62222224,1,0,0,no bachelor's degree,rank 4,0,2.7444,1.002368,0,second job,2,in quota
397,31,2,11,0,control,primary school,.64444447,1,0,0,bachelor's degree,no rank 4,0,2.1687,0,0,no second job,0,not in quota
400,31,2,11,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,.71,0,0,second job,14,not in quota
401,31,2,11,0,control,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.68575001,0,no second job,0,not in quota
349,28,2,10,0,treatment,primary school,.66666669,0,0,1,no bachelor's degree,no rank 4,0,2.1317,.840361,0,no second job,0,not in quota
360,28,2,10,0,treatment,primary school,.62222224,1,0,0,bachelor's degree,rank 4,0,2.6786,.89517301,0,no second job,0,not in quota
358,28,2,10,0,treatment,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.4907,.48039401,0,no second job,0,not in quota
356,28,2,10,0,treatment,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.41410801,0,no second job,0,not in quota
353,28,2,10,0,treatment,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,1.8245,.79034901,0,no second job,0,not in quota
352,28,2,10,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.4623,.35682601,0,no second job,0,not in quota
359,28,2,10,0,treatment,primary school,.66666669,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.37252799,0,no second job,0,not in quota
354,28,2,10,0,treatment,primary school,.64444447,0,1,0,bachelor's degree,no rank 4,1,2.2764,.41410801,1.56519,no second job,0,in quota
355,28,2,10,0,treatment,primary school,.66666669,0,0,1,no bachelor's degree,no rank 4,0,2.0806,.41019201,0,no second job,0,not in quota
348,28,2,10,0,treatment,primary school,.68888891,0,0,1,no bachelor's degree,no rank 4,0,1.3693,.67524201,0,no second job,0,not in quota
362,28,2,10,0,treatment,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.8118,.85790402,0,second job,35,in quota
361,28,2,10,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,1,2.5518,1.0644619,1.90978,no second job,0,in quota
350,28,2,10,0,treatment,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,1.5616,.63656503,0,no second job,0,not in quota
468,36,2,12,0,treatment,primary school,.35555556,1,0,0,no bachelor's degree,rank 4,0,2.5518,1.0643899,0,no second job,0,not in quota
463,36,2,12,0,treatment,primary school,.31111112,0,0,1,no bachelor's degree,no rank 4,0,2.1841,.935027,0,no second job,0,not in quota
467,36,2,12,0,treatment,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,2.1841,.84889102,0,no second job,0,not in quota
471,36,2,12,0,treatment,primary school,.24444444,1,0,0,bachelor's degree,rank 4,0,2.6786,.99139601,0,no second job,0,not in quota
462,36,2,12,0,treatment,primary school,.2,0,0,1,no bachelor's degree,no rank 4,0,.6375,0,0,no second job,0,not in quota
473,36,2,12,0,treatment,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.6786,.99139601,0,no second job,0,not in quota
465,36,2,12,0,treatment,primary school,.42222223,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.41522601,0,no second job,0,not in quota
469,36,2,12,0,treatment,primary school,.51111114,0,1,0,bachelor's degree,no rank 4,1,1.7471,.80438602,1.7471,second job,2,in quota
459,36,2,12,0,treatment,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,1.7934,.66611999,0,no second job,0,not in quota
472,36,2,12,0,treatment,primary school,.48888889,1,0,0,bachelor's degree,no rank 4,0,2.2219,.85504502,0,no second job,0,not in quota
460,36,2,12,0,treatment,primary school,.46666667,1,0,0,bachelor's degree,no rank 4,0,2.0806,.663993,0,no second job,0,not in quota
408,32,2,11,0,treatment,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.68270302,0,no second job,0,not in quota
406,32,2,11,0,treatment,primary school,.51111114,0,0,1,bachelor's degree,no rank 4,0,.2,0,0,no second job,0,not in quota
407,32,2,11,0,treatment,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.87301803,0,no second job,0,not in quota
410,32,2,11,0,treatment,primary school,.53333336,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.87301803,0,no second job,0,not in quota
412,32,2,11,0,treatment,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,2.3896,.97267503,0,no second job,0,not in quota
415,32,2,11,0,treatment,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.6786,.77282202,0,no second job,0,not in quota
411,32,2,11,0,treatment,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.6786,.89517301,0,second job,18,in quota
321,25,2,9,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.87301803,0,no second job,0,not in quota
320,25,2,9,0,control,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,.8,0,0,no second job,0,not in quota
324,25,2,9,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.1317,.840361,0,no second job,0,not in quota
313,25,2,9,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,2.2377,.41333401,0,no second job,0,not in quota
317,25,2,9,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.75,0,0,no second job,0,not in quota
307,25,2,9,0,control,primary school,.33333334,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.86391801,0,no second job,0,not in quota
309,25,2,9,0,control,primary school,,0,0,1,,,0,,,,,,
322,25,2,9,0,control,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,1.14184,.467338,0,no second job,0,not in quota
318,25,2,9,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,2.1317,1.0535311,0,no second job,0,not in quota
323,25,2,9,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,2.2219,.41301799,0,no second job,0,not in quota
308,25,2,9,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.96217698,0,no second job,0,not in quota
306,25,2,9,0,control,primary school,.62222224,0,0,1,no bachelor's degree,no rank 4,0,2.0806,.83206201,0,second job,3,not in quota
315,25,2,9,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.988,0,0,no second job,0,not in quota
305,25,2,9,0,control,primary school,.44444445,,,,,,,,,,,,
310,25,2,9,0,control,primary school,.17777778,,,,,,,,,,,,
377,29,2,10,0,control,primary school,.24444444,1,0,0,no bachelor's degree,rank 4,0,2.4907,.96080601,0,no second job,0,not in quota
366,29,2,10,0,control,primary school,.2888889,0,0,1,no bachelor's degree,no rank 4,0,2.2219,.65504497,0,no second job,0,not in quota
375,29,2,10,0,control,primary school,.40000001,1,0,0,no bachelor's degree,rank 4,0,2.5518,1.0643899,0,no second job,0,not in quota
371,29,2,10,0,control,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.41410801,0,no second job,0,not in quota
363,29,2,10,0,control,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,1.4623,.35682601,0,no second job,0,not in quota
364,29,2,10,0,control,primary school,.42222223,0,0,1,no bachelor's degree,no rank 4,0,1.066,0,0,no second job,0,not in quota
372,29,2,10,0,control,primary school,,,,,,,,,,,,,
367,29,2,10,0,control,primary school,.31111112,1,0,0,no bachelor's degree,rank 4,0,2.6144,1.075858,0,no second job,0,not in quota
376,29,2,10,0,control,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,1.14184,.244417,0,no second job,0,not in quota
374,29,2,10,0,control,primary school,.33333334,0,0,1,no bachelor's degree,no rank 4,0,.25,0,0,no second job,0,not in quota
368,29,2,10,0,control,primary school,,0,0,1,bachelor's degree,no rank 4,0,.35,.12,0,no second job,0,not in quota
370,29,2,10,0,control,primary school,.31111112,,,0,,,,,,,,,
335,26,2,9,0,control,primary school,.40000001,1,0,0,no bachelor's degree,rank 4,0,2.4907,.48039401,0,no second job,0,not in quota
337,26,2,9,0,control,primary school,.35555556,1,0,0,no bachelor's degree,no rank 4,0,2.3323,.78386003,0,no second job,0,in quota
338,26,2,9,0,control,primary school,.40000001,1,0,0,no bachelor's degree,rank 4,0,2.431,.94008702,0,no second job,0,not in quota
327,26,2,9,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.86391801,0,no second job,0,not in quota
330,26,2,9,0,control,primary school,.33333334,0,0,1,no bachelor's degree,no rank 4,0,2.2219,.85504502,0,no second job,0,not in quota
329,26,2,9,0,control,primary school,.37777779,1,0,0,no bachelor's degree,rank 4,0,2.6786,.89499599,0,no second job,0,in quota
328,26,2,9,0,control,primary school,,1,0,0,bachelor's degree,no rank 4,0,2.3323,.52322602,0,no second job,0,not in quota
331,26,2,9,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,2.276,.75391799,0,second job,1,not in quota
333,26,2,9,0,control,primary school,,1,0,0,bachelor's degree,no rank 4,0,.36,0,0,second job,16,not in quota
332,26,2,9,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.3813,0,0,second job,6,not in quota
386,30,2,10,0,control,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,1.403,.68072802,0,second job,2,not in quota
379,30,2,10,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,2.0806,.832582,0,no second job,0,not in quota
390,30,2,10,0,control,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,.75,0,0,second job,3,not in quota
389,30,2,10,0,control,primary school,.48888889,0,0,1,no bachelor's degree,no rank 4,0,2.2764,.66391802,0,no second job,0,not in quota
383,30,2,10,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,1.09544,.57027501,0,second job,18,not in quota
393,30,2,10,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,,0,0,no second job,0,not in quota
394,30,2,10,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,2.1317,.840891,0,no second job,0,not in quota
392,30,2,10,0,control,primary school,.48888889,0,0,1,no bachelor's degree,no rank 4,0,1.14184,.402464,0,no second job,0,not in quota
384,30,2,10,0,control,primary school,.42222223,0,0,1,no bachelor's degree,no rank 4,0,1.9484,.81032002,0,no second job,0,not in quota
391,30,2,10,0,control,primary school,.42222223,0,0,1,no bachelor's degree,no rank 4,0,1.7808,.40419599,0,no second job,0,not in quota
347,27,2,9,0,treatment,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,1.14184,.467338,0,no second job,0,not in quota
343,27,2,9,0,treatment,primary school,.35555556,1,0,0,no bachelor's degree,rank 4,0,,0,0,second job,8,in quota
342,27,2,9,0,treatment,primary school,.26666668,0,0,1,no bachelor's degree,no rank 4,0,1.403,.61052698,0,no second job,0,not in quota
340,27,2,9,0,treatment,primary school,.31111112,1,0,0,no bachelor's degree,rank 4,0,2.0956,0,0,no second job,0,not in quota
344,27,2,9,0,treatment,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.5518,.48161599,0,no second job,0,not in quota
339,27,2,9,0,treatment,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,1.17816,.53812402,0,no second job,0,not in quota
420,33,2,11,0,control,primary school,.35555556,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.87301803,0,no second job,0,not in quota
429,33,2,11,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.1,0,0,no second job,0,not in quota
425,33,2,11,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.9,0,0,second job,0,not in quota
417,33,2,11,0,control,primary school,.37777779,0,0,1,no bachelor's degree,no rank 4,0,1.4727,.69207603,0,second job,7,not in quota
428,33,2,11,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,1.403,.35563999,0,no second job,0,not in quota
426,33,2,11,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.9,0,0,second job,0,not in quota
422,33,2,11,0,control,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.25,0,0,second job,12,not in quota
424,33,2,11,0,control,primary school,.55555558,0,0,1,no bachelor's degree,no rank 4,0,1.14184,.244417,0,second job,4,not in quota
430,33,2,11,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,1.3572,.78799999,0,second job,18,not in quota
419,33,2,11,0,control,primary school,.46666667,,,,,,,,,,,,
418,33,2,11,0,control,primary school,.35555556,,,,,,,,,,,,
269,22,2,8,0,control,junior secondary school,.55172414,1,0,0,bachelor's degree,no rank 4,0,2.1687,.41195399,0,no second job,0,in quota
273,22,2,8,0,control,junior secondary school,.75862068,1,0,0,bachelor's degree,no rank 4,0,2.1687,.93056297,0,no second job,0,in quota
260,22,2,8,0,control,junior secondary school,.75862068,1,0,0,bachelor's degree,no rank 4,0,2.0308,.40919599,0,second job,3,not in quota
255,22,2,8,0,control,junior secondary school,.5,1,0,0,bachelor's degree,no rank 4,0,2.1167,.837919,0,no second job,0,in quota
259,22,2,8,0,control,junior secondary school,.5,1,0,0,bachelor's degree,no rank 4,0,1.7808,.783234,0,no second job,0,not in quota
258,22,2,8,0,control,junior secondary school,.44827586,1,0,0,bachelor's degree,no rank 4,0,2.0806,.83204198,0,no second job,0,in quota
263,22,2,8,0,control,junior secondary school,.36666667,1,0,0,bachelor's degree,no rank 4,0,2.0806,.41019201,0,second job,25,not in quota
270,22,2,8,0,control,junior secondary school,.48275861,0,1,0,bachelor's degree,rank 4,1,2.4907,0,1.6,no second job,0,in quota
262,22,2,8,0,control,junior secondary school,.82051283,1,0,0,bachelor's degree,no rank 4,0,2.3323,.41522601,0,no second job,0,not in quota
253,22,2,8,0,control,junior secondary school,.71794873,1,0,0,bachelor's degree,no rank 4,0,.45,0,0,second job,18,not in quota
265,22,2,8,0,control,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.143333,0,0,second job,14,not in quota
266,22,2,8,0,control,junior secondary school,.76923078,0,0,1,bachelor's degree,no rank 4,0,.45,0,0,second job,23,not in quota
268,22,2,8,0,control,junior secondary school,.33333334,1,0,0,no bachelor's degree,no rank 4,0,2.4482,.89188701,0,second job,8,in quota
257,22,2,8,0,control,junior secondary school,.81818181,1,0,0,bachelor's degree,no rank 4,0,2.1167,.66839701,0,no second job,0,in quota
254,22,2,8,0,control,junior secondary school,.84848487,1,0,0,bachelor's degree,no rank 4,0,2.0308,.65791798,0,no second job,0,in quota
211,19,2,7,0,control,junior secondary school,.27586207,,,,,,,,,,,,
209,19,2,7,0,control,junior secondary school,,0,0,1,no bachelor's degree,no rank 4,0,.083,0,0,no second job,0,not in quota
216,19,2,7,0,control,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.216,0,0,second job,15,not in quota
215,19,2,7,0,control,junior secondary school,.56410259,0,0,1,bachelor's degree,no rank 4,0,.2,0,0,no second job,0,not in quota
212,19,2,7,0,control,junior secondary school,,0,0,1,no bachelor's degree,no rank 4,0,,0,0,no second job,0,not in quota
217,19,2,7,0,control,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.15,0,0,second job,24,not in quota
214,19,2,7,0,control,junior secondary school,.63636363,1,0,0,bachelor's degree,no rank 4,0,.1,0,0,second job,5,not in quota
230,20,2,7,0,treatment,junior secondary school,.65517241,0,0,1,bachelor's degree,no rank 4,0,.106,0,0,second job,8,not in quota
241,20,2,7,0,treatment,junior secondary school,.55172414,0,0,1,no bachelor's degree,no rank 4,0,.25,0,0,no second job,0,not in quota
225,20,2,7,0,treatment,junior secondary school,.58620691,0,0,1,bachelor's degree,no rank 4,0,.16,0,0,second job,18,not in quota
232,20,2,7,0,treatment,junior secondary school,.16666667,0,0,1,bachelor's degree,no rank 4,0,.316,0,0,second job,6,not in quota
222,20,2,7,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.08,0,0,second job,24,not in quota
229,20,2,7,0,treatment,junior secondary school,.2,0,0,1,no bachelor's degree,no rank 4,0,.35,0,0,second job,5,not in quota
234,20,2,7,0,treatment,junior secondary school,.51724136,1,0,0,bachelor's degree,no rank 4,0,.33,0,0,second job,6,not in quota
220,20,2,7,0,treatment,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.1056,0,0,no second job,0,not in quota
238,20,2,7,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.07,0,0,second job,24,not in quota
228,20,2,7,0,treatment,junior secondary school,.43589744,0,0,1,bachelor's degree,no rank 4,0,.1,0,0,no second job,0,not in quota
219,20,2,7,0,treatment,junior secondary school,.38461539,1,0,0,bachelor's degree,no rank 4,0,1.7808,.70532602,0,no second job,0,not in quota
236,20,2,7,0,treatment,junior secondary school,.5151515,0,0,1,no bachelor's degree,no rank 4,0,.066333,0,0,no second job,0,not in quota
223,20,2,7,0,treatment,junior secondary school,.36363637,0,0,1,bachelor's degree,no rank 4,0,.133333,0,0,second job,28,not in quota
224,20,2,7,0,treatment,junior secondary school,.39393941,0,0,1,bachelor's degree,no rank 4,0,1.32464,.25307301,0,no second job,0,not in quota
242,20,2,7,0,treatment,junior secondary school,.30303031,,,,,,,,,,,,
240,20,2,7,0,treatment,junior secondary school,,0,0,1,no bachelor's degree,no rank 4,0,.0456,0,0,second job,6,not in quota
239,20,2,7,0,treatment,junior secondary school,.12121212,0,0,1,,,0,,,,,,
286,23,2,8,0,control,junior secondary school,.86206895,1,0,0,bachelor's degree,no rank 4,0,1.8,0,0,second job,20,not in quota
276,23,2,8,0,control,junior secondary school,.93103451,1,0,0,bachelor's degree,no rank 4,0,1.2,.26499999,0,second job,12,not in quota
288,23,2,8,0,control,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.153,0,0,second job,16,not in quota
284,23,2,8,0,control,junior secondary school,.55172414,1,0,0,bachelor's degree,no rank 4,0,.0532,0,0,second job,75,not in quota
282,23,2,8,0,control,junior secondary school,.46666667,1,0,0,bachelor's degree,no rank 4,0,.333333,0,0,second job,12,not in quota
280,23,2,8,0,control,junior secondary school,.42183909,1,0,0,bachelor's degree,no rank 4,0,.17,0,0,second job,8,not in quota
285,23,2,8,0,control,junior secondary school,.64102566,1,0,0,bachelor's degree,no rank 4,0,1.2,0,0,no second job,0,not in quota
283,23,2,8,0,control,junior secondary school,.58974361,1,0,0,bachelor's degree,no rank 4,0,.24,0,0,second job,16,not in quota
275,23,2,8,0,control,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,,0,0,second job,9,not in quota
279,23,2,8,0,control,junior secondary school,,0,0,1,no bachelor's degree,no rank 4,0,.036,0,0,no second job,0,not in quota
289,23,2,8,0,control,junior secondary school,.42424244,0,0,1,bachelor's degree,no rank 4,0,.168,0,0,no second job,0,not in quota
277,23,2,8,0,control,junior secondary school,.27272728,0,0,1,no bachelor's degree,no rank 4,0,.2128,0,0,second job,24,not in quota
294,24,2,8,0,treatment,junior secondary school,.55172414,1,0,0,no bachelor's degree,rank 4,0,2.5508,.97775298,0,second job,12,in quota
300,24,2,8,0,treatment,junior secondary school,.62068963,0,0,1,no bachelor's degree,no rank 4,0,2.3323,.87301803,0,no second job,0,not in quota
296,24,2,8,0,treatment,junior secondary school,.44827586,1,0,0,bachelor's degree,no rank 4,0,.37,0,0,second job,4,not in quota
293,24,2,8,0,treatment,junior secondary school,.66666669,1,0,0,bachelor's degree,no rank 4,0,1.1,.53698701,0,second job,6,not in quota
292,24,2,8,0,treatment,junior secondary school,.5,1,0,0,bachelor's degree,no rank 4,0,1.9152,.805107,0,second job,4,not in quota
303,24,2,8,0,treatment,junior secondary school,.53846157,1,0,0,no bachelor's degree,rank 4,0,2.5518,.97075301,0,second job,7,not in quota
298,24,2,8,0,treatment,junior secondary school,.71794873,1,0,0,bachelor's degree,no rank 4,0,1.05,.53698701,0,no second job,0,not in quota
301,24,2,8,0,treatment,junior secondary school,.45454547,0,1,0,bachelor's degree,no rank 4,1,2.1687,.85655999,1.594,no second job,0,in quota
291,24,2,8,0,treatment,junior secondary school,.27272728,0,0,1,no bachelor's degree,no rank 4,0,.176,0,0,second job,12,not in quota
252,21,2,7,0,control,junior secondary school,.37931034,1,0,0,bachelor's degree,no rank 4,0,1.42464,.58325201,0,second job,12,not in quota
246,21,2,7,0,control,junior secondary school,,0,0,1,bachelor's degree,no rank 4,0,.057,0,0,second job,26,not in quota
244,21,2,7,0,control,junior secondary school,.43589744,1,0,0,bachelor's degree,no rank 4,0,.267,0,0,second job,25,not in quota
249,21,2,7,0,control,junior secondary school,,0,1,0,bachelor's degree,rank 4,1,2.5518,1.141753,1.823,second job,21,in quota
248,21,2,7,0,control,junior secondary school,.27272728,1,0,0,bachelor's degree,no rank 4,0,.3,0,0,second job,6,not in quota
3280,265,15,89,0,control,primary school,.55555558,0,0,1,no bachelor's degree,no rank 4,0,2.1687,.79703099,0,second job,30,not in quota
3282,265,15,89,0,control,primary school,.73333335,0,0,1,no bachelor's degree,no rank 4,0,1.535,.66728997,0,no second job,0,not in quota
3281,265,15,89,0,control,primary school,.5777778,0,0,1,no bachelor's degree,no rank 4,0,.4,0,0,second job,8,not in quota
3276,265,15,89,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,2.0308,.77771097,0,second job,2,not in quota
3279,265,15,89,0,control,primary school,.62222224,0,0,1,no bachelor's degree,no rank 4,0,1.7207,.32767001,0,second job,4,not in quota
3278,265,15,89,0,control,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,1.4623,.65710199,0,second job,7,not in quota
3275,265,15,89,0,control,primary school,.68888891,1,0,0,no bachelor's degree,rank 4,0,2.4907,.43066999,0,second job,2,not in quota
3277,265,15,89,0,control,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,1.5999,.32758999,0,no second job,0,not in quota
3197,259,15,87,0,treatment,primary school,.48888889,0,0,1,no bachelor's degree,no rank 4,0,2.1167,.36866999,0,no second job,0,not in quota
3202,259,15,87,0,treatment,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.4907,.90403903,0,no second job,0,not in quota
3201,259,15,87,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.431,.43059999,0,no second job,0,in quota
3194,259,15,87,0,treatment,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43057999,0,no second job,0,in quota
3206,259,15,87,0,treatment,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.4907,.90403903,0,no second job,0,in quota
